study_id,kikm_uri,variable,variable_label,type
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,BRTHYR,Year of birth,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,BIRTHWT,Birth weight (gm),subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,MSMKSTAT,Maternal smoking status,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,MMARITN,Mothers marital status (num),subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,MMARIT,Mothers marital status,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,MWORK,Mother type or work,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,FWORK,Father type of work,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,SMOKED,Mom smoked during pregnancy?,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,PLNDPREG,Current pregnancy planned,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,DLVLOCN,Location of delivery (num),subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,DLVLOC,Location of delivery,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,DLVPSNN,Person conducting the delivery (num),subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,DLVPSN,Person conducting the delivery,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,BED,Bed,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,BICYCLE,Bicycle,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,CAR,Car,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,FRIG,Refrigerator,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,H2OSRC,Water source,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,H2OTRTP,Method treat drinking water,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,HAMMOCK,Hammock,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,NADULT,Number of adults in the house,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,NPERSON,Number of persons in house,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,PHONE,Phone,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,RADIO,Radio,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,SANITATN,Type of sanitary facility,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,TV,Television,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,AGEDAYS,Age since birth at examination (days),time indicator
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,WTKG,Weight (kg),time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,HTCM,Standing height (cm),time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,BMI,BMI (kg/m**2),time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,MUACCM,Mid upper-arm circumference (cm),time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,TSFTMM,Triceps skinfold thickness (mm),time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,SSFTMM,Subscapular skinfold thickness (mm),time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,WAZ,Weight for age z-score,time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,HAZ,Length/height for age z-score,time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,BAZ,BMI for age z-score,time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,SITHTCM,Sitting height (cm),time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,WSTCIRCM,Waist circumference (cm),time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,KNHTCM,Knee height (cm),time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,SIFTMM,Suprailiac skinfold thickness (mm),time-varying
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,CTRYCD,Country of investigative site (code),subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,COUNTRY,Country of investigative site,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,REGCTRY,Region within country,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,REGCTYP,Type of subdivision,subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,CITYTOWN,"City, town or village",subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,LATITUDE,Latitude  (degrees),subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,LONGITUD,Longitude (degrees),subject-level
Maya Dual Burden,http://debategraph.org/Details.aspx?nid=420709,ELEVATN,Elevation (feet),subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,STUDYID,Study ID,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,SUBJID,Subject ID,subject id
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,SITEID,Investigational Site ID,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,SEXN,Sex (numeric),subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,SEX,Sex,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,AGEDAYS,Age since birth at examination (days),time indicator
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,WTKG,Weight (kg),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,HTCM,Standing height (cm),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,LENCM,Recumbent length (cm),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BMI,BMI (kg/m**2),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,MUACCM,Mid upper-arm circumference (cm),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,WAZ,Weight for age z-score,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,HAZ,Length/height for age z-score,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,WHZ,Weight for length/height z-score,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BAZ,BMI for age z-score,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,MUAZ,MUAC for age z-score,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BALYCOGC,Bayley Cognitive - Composite Score,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BALYCOGS,Bayley Cognitive - Scale,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BALYECMS,Bayley Expressive Communication - Scale,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BALYFMTS,Bayley Fine Motor - Scale,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BALYGMTS,Bayley Gross Motor - Scale,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BALYLNGC,Bayley Language - Composite Score,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BALYLNGS,Bayley Language - Scale,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BALYMOTC,Bayley Motor - Composite Score,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BALYMOTS,Bayley Motor - Scale,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BALYRCMS,Bayley Receptive Communication - Scale,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BR9ACT,Behavior rating (9pt) - Activity,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BR9APP,Behavior rating (9pt) - Approach,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BR9COP,Behavior rating (9pt) - Cooperating,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BR9GET,Behavior rating (9pt) - Gen Emotion Tone,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BR9VOC,Behavior rating (9pt) - Vocalization,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,HOMETOT,Home Obs for Measure Environment - Total,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BFEDFL,Child breast fed on this day,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,LSSTLFL,Child had loose stools on this day,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,NUMLS,Number of loose stools on this day,time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,SUMEP,Number of diarrheal episodes,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,SUMDIAR,Number of diarrheal days,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,SUMDAYS,Number of days monitored,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,PCTDIAR,Percent of days with diarrhea,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,MAGE,Maternal age at birth of child (yrs),subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,MHTCM,Maternal height (cm),subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,MWTKG,Maternal weight (kg),subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,MBMI,Maternal BMI (kg/m**2),subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,MEDUCYRS,"Mother, years of education",subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BEDRMDSC,Bedroom description,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BENCH,Bench in the home,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BICYCLE,Bicycle,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,CHAIR,Chair in the home,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,CHICKEN,Chickens,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,CLTHCAB,Clothing cabinet in home,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,COT,Cot in the home,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,COW,Cow,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DOGS,Dogs,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,ELEC,Electricity,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,FAN,Fan in the home,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,FLOOR,Type floor in house,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,FOODCOVR,Stored food is covered,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,FOODDFCTN,Household food deficit - num,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,FOODDFCT,Household food deficit,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,GOAT,Goats,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OCOVER,Stored drinking water is covered,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OFREQ,Frequency of water retrieval (/24hrs),subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OSRC,Water source,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OSRCB,Source of bathing water,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OSRCC,Source of cooking water,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OSRCK,Source for washing kitchen utensils,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OSRCO,Source water other use,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OSRCP,Source drinking water,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OSRCWB,Source for handwashing for bottle clean,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OSRCWD,Source for handwashing for defecation,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OSRCWE,Source for handwashing for eating,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OSRCWF,Source for handwashing for feeding child,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,H2OSTORE,Drinking stored water,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,INCTOT,Total family income (Taka/month),subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,KITCHDSC,Kitchen description,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,MCYCLE,Motorcycle,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,NFTLATR,Num persons covering feet at latrine,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,NPERSON,Number of persons in house,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,NTRLGAS,Has natural gas in home,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,NWINDOW,Number of windows in home,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,PHONE,Phone,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,RADIO,Radio,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,ROOF,Type of roof over home,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,SANITATN,Type of sanitary facility,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,SEWING,Sewing machine,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,TABLE,Table in the home,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,TV,Television,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,WALL,Type walls in house,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,WASHBOTL,Wash hands cleaning childs bottle,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,WASHDEFC,Wash hands after defecation,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,WASHEAT,Wash hands prior to eating,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,WASHNURS,Wash hands prior to nursing,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,WATCH,Watch in the home,subject-level
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BLOOD_TITER_POLIO_S1,Blood Polio (Sabin 1) (Titer),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BLOOD_TITER_POLIO_S1_NP,Blood Polio (Sabin 1) (Titer)(0=Neg/1=Pos),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BLOOD_TITER_POLIO_S2,Blood Polio (Sabin 2) (Titer),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BLOOD_TITER_POLIO_S2_NP,Blood Polio (Sabin 2) (Titer)(0=Neg/1=Pos),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BLOOD_TITER_POLIO_S3,Blood Polio (Sabin 3) (Titer),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,BLOOD_TITER_POLIO_S3_NP,Blood Polio (Sabin 3) (Titer)(0=Neg/1=Pos),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_CULTURE_CAMPJJN_NP,Diarrheal stool Campylobacter jejuni (Culture)(0=Neg/1=Pos),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_CULTURE_ETEC,Diarrheal stool Enterotoxic E coli (Culture),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_CULTURE_PRBH_NP,Diarrheal stool Blastocystis hominis (Culture)(0=Neg/1=Pos),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_CULTURE_PREH_NP,Diarrheal stool E histolytica protozoa (Culture)(0=Neg/1=Pos),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_CULTURE_SALMNL_NP,Diarrheal stool Salmonella (Culture)(0=Neg/1=Pos),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_CULTURE_SHIGLA_NP,Diarrheal stool Shigella (Culture)(0=Neg/1=Pos),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_CULTURE_VCHL_NP,Diarrheal stool Vibrio cholerae (Culture)(0=Neg/1=Pos),time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_ELISA_CRYPTO_NP,"Diarrheal stool Crytposporidium (ELISA, OD)(0=Neg/1=Pos)",time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_ELISA_CRYPTO_OD,"Diarrheal stool Crytposporidium (ELISA, OD)",time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_ELISA_GIARDIA_NP,"Diarrheal stool Giardia (ELISA, OD)(0=Neg/1=Pos)",time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_ELISA_GIARDIA_OD,"Diarrheal stool Giardia (ELISA, OD)",time-varying
NIH-Birth,http://debategraph.org/Details.aspx?nid=420678,DS_ELISA_PREH_NP,"Diarrheal stool E histolytica protozoa (ELISA, OD)(0=Neg/1=Pos)",time-varying
